internal_id,id_text,tr_oracc,tr_cdli
4193,P203620,a-hu-a-ta,kalam-ma-ma-ka-sze3
4194,P203620,kišib₃,ki
4198,P203620,mu,dumu
4206,P204690,3(u),3(u)
4207,P204690,5(diš),5(disz)
4208,P204690,{uruda}ha-bu₃-da,{uruda}ha-bu3-da
4209,P204690,ki-la₂-bi,ki-la2-bi
4210,P204690,1(u),1(u)
4211,P204690,2(diš),2(disz)
4212,P204690,ma-na,ma-na
4213,P204690,2(diš),2(disz)
4214,P204690,gin₂,gin2
4215,P204690,ba-zi-ir,ba-zi-ir
4216,P204690,ki,ki
4217,P204690,lugal-im-ru-a-ta,lugal-im-ru-a-ta
4218,P204690,ur-{d}nin-geš-zi-da,ur-{d}nin-gesz-zi-da
4219,P204690,šu,szu
4220,P204690,ba-ti,ba-ti
4221,P204690,giri₃,giri3
4222,P204690,nam-mah,nam-mah
4223,P204690,dumu,dumu
4224,P204690,ur-{geš}gigir,ur-{gesz}gigir
4225,P204690,u₃,u3
4226,P204690,ba-zi,ba-zi
4227,P204690,dumu,dumu
4228,P204690,šeš-šeš,szesz-szesz
4229,P204690,iti,iti
4230,P204690,ezem-{d}dumu-zi,ezem-{d}dumu-zi
4231,P204690,mu,mu
4232,P204690,en-mah-gal-an-na,en-mah-gal-an-na
4233,P204690,en,en
4234,P204690,{d}nanna,{d}nanna
4235,P204690,ba-hun,ba-hun
4236,P203978,1(geš₂),1(gesz2)
4237,P203978,3(u),3(u)
4238,P203978,8(aš),8(asz)
4239,P203978,še,sze
4240,P203978,gur,gur
4241,P203978,lugal,lugal
4242,P203978,ša₃-gal,sza3-gal
4243,P203978,gu₄,gu4
4244,P203978,udu,udu
4245,P203978,kar,kar
4246,P203978,lugal-ta,lugal-ta
4247,P203978,ha-ba-mu,ha-ba-mu
4248,P203978,šu,szu
4249,P203978,ba-ti,ba-ti
4250,P203978,iti,iti
4251,P203978,amar-a-a-si-ta,amar-a-a-si-ta
4252,P203978,iti,iti
4253,P203978,še-sag₁₁-ku₅-še₃,sze-sag11-ku5-sze3
4254,P203978,mu,mu
4255,P203978,ha-ar-ši{ki},ha-ar-szi{ki}
4256,P203978,ba-hul,ba-hul
4257,P202894,1(diš),1(disz)
4258,P202894,gu₄-ab₂,gu4
4271,P202894,ba-zi,ba-hul
4273,P202894,dumu,dub-sar
4274,P202894,du-du,dumu
4275,P206038,3(aš),3(asz)
4276,P206038,še,sze
4277,P206038,gur,gur
4278,P206038,ki,ki
4279,P206038,ur-bad₃-tibirₓ(KU)-ra-ta,ur-bad3-tibirx(KU)-ra-ta
4280,P206038,kišib₃,kiszib3
4281,P206038,ur-{d}al-la,ur-{d}al-la
4282,P206038,dumu,dumu
4283,P206038,ur-{d}ig-alim,ur-{d}ig-alim
4284,P206038,su-su-dam,su-su-dam
4285,P206038,mu,mu
4286,P206038,si-mu-ru-um{ki},si-mu-ru-um{ki}
4287,P206038,ba-hul,ba-hul
4288,P206038,ur-{d}al-la,ur-{d}al-la
4289,P206038,dumu,dumu
4290,P206038,ur-{d}ig-alim,ur-{d}ig-alim
4291,P208514,1/3(diš),1/3(disz)
4292,P208514,gin₂,gin2
4293,P208514,1(u),1(u)
4294,P208514,5(diš),5(disz)
4295,P208514,še,sze
4296,P208514,ku₃-babbar,ku3-babbar
4297,P208514,3(aš),3(asz)
4298,P208514,še,sze
4299,P208514,gur,gur
4300,P208514,maš₂,masz2
4301,P208514,nu-tuku,nu-tuku
4302,P208514,ki,ki
4303,P208514,lu₂-{d}inanna-ta,lu2-{d}inanna-ta
4304,P208514,ur-{d}da-mu-ke₄,ur-{d}da-mu-ke4
4305,P208514,šu,szu
4306,P208514,ba-ti,ba-ti
4307,P208514,iti,iti
4308,P208514,gan-gan-e₃,gan-gan-e3
4309,P208514,u₄,u4
4310,P208514,2(diš),2(disz)
4311,P208514,zal-ka,zal-ka
4312,P208514,su-su-da,su-su-da
4313,P208514,tukum-bi,tukum-bi
4314,P208514,nu-su,nu-su
4315,P208514,tab-da,tab-da
4316,P208514,mu,mu
4317,P208514,lugal,lugal
4318,P208514,in-pa₃,in-pa3
4319,P208514,igi,igi
4320,P208514,a₂-zi-da-še₃,a2-zi-da-sze3
4321,P208514,igi,igi
4322,P208514,ur-{d}suen-še₃,ur-{d}suen-sze3
4323,P208514,igi,igi
4324,P208514,NIM,NIM
4328,P208514,iti,iti
4329,P208514,kin-{d}inanna,kin-{d}inanna
4330,P208514,u₄,u4
4331,P208514,3(diš),3(disz)
4332,P208514,ba-zal,ba-zal
4333,P208514,mu,mu
4334,P208514,e₂,e2
4335,P208514,{d}šara₂,{d}szara2
4336,P208514,ba-du₃,ba-du3
4337,P203956,1(u),1(u)
4338,P203956,9(aš),9(asz)
4339,P203956,1(barig),1(barig)
4340,P203956,še,sze
4341,P203956,gur,gur
4342,P203956,lugal,lugal
4343,P203956,zi₃-KA-še₃,zi3-KA-sze3
4344,P203956,ki,ki
4345,P203956,i₃-kal-la-ta,i3-kal-la-ta
4346,P203956,ur-nig₂,ur-nig2
4347,P203956,dumu,dumu
4348,P203956,lugal-gaba,lugal-gaba
4349,P203956,šu,szu
4350,P203956,ba-ti,ba-ti
4351,P203956,mu,mu
4352,P203956,us₂-sa,us2-sa
4353,P203956,ki-maš{ki},ki-masz{ki}
4354,P203956,ba-hul,ba-hul
4355,P203956,mu,mu
4356,P203956,us₂-sa-bi,us2-sa-bi
4357,P205857,3(u),3(u)
4358,P205857,ad₇,ad7
4359,P205857,udu,udu
4360,P205857,ki,ki
4361,P205857,nig₂-u₂-rum-ta,nig2-u2-rum-ta
4362,P205857,ad-kup₄,ad-kup4
4363,P205857,šu,szu
4364,P205857,ba-ti,ba-ti
4365,P205857,kišib₃,kiszib3
4366,P205857,ur-{d}nanše,ur-{d}nansze
4367,P205857,iti,iti
4368,P205857,še-sag₁₁-ku₅,sze-sag11-ku5
4369,P205857,mu,mu
4370,P205857,{d}i-bi₂-{d}suen,{d}i-bi2-{d}suen
4371,P205857,lugal,lugal
4372,P205857,ur-{d}nanše,ur-{d}nansze
4373,P205857,dub-sar,dub-sar
4374,P205857,dumu,dumu
4375,P205857,lu₂-{d}lamma,lu2-{d}lamma
4376,P203984,7(aš),7(asz)
4377,P203984,3(barig),3(barig)
4378,P203984,še,sze
4379,P203984,gur,gur
4380,P203984,lugal,lugal
4381,P203984,še-ba,sze-ba
4382,P203984,erin₂-na-še₃,erin2-na-sze3
4383,P203984,i₃-dub,i3-dub
4384,P203984,{d}šul-gi-zi-kalam-ma,{d}szul-gi-zi-kalam-ma
4385,P203984,kišib₃,kiszib3
4386,P203984,lugal-dumu-gi₇,lugal-dumu-gi7
4387,P203984,ugula,ugula
4388,P203984,ur-{d}nanše,ur-{d}nansze
4389,P203984,iti,iti
4390,P203984,še-sag₁₁-ku₅,sze-sag11-ku5
4391,P203984,mu,mu
4392,P203984,us₂-sa,us2-sa
4393,P203984,ki-maš{ki},ki-masz{ki}
4394,P203984,mu,mu
4395,P203984,us₂-sa-bi,us2-sa-bi
4396,P203984,lugal-dumu-gi₇,lugal-dumu-gi7
4397,P203984,dub-sar,dub-sar
4398,P203984,dumu,dumu
4399,P203984,lu₂-x,lu2-[...]
4400,P204797,1(šar₂),1(szar2)
4401,P204797,4(geš₂),4(gesz2)
4402,P204797,geme₂,geme2
4403,P204797,u₄,u4
4404,P204797,1(diš)-še₃,1(disz)-sze3
4405,P204797,a₂,a2
4406,P204797,geme₂,geme2
4407,P204797,ša₃-gal,sza3-gal
4408,P204797,he₂-dab₅-še₃,he2-dab5-sze3
4409,P204797,ki,ki
4410,P204797,lu₂-{d}na-ru₂-a-ta,lu2-{d}na-ru2-a-ta
4411,P204797,ur-{d}ba-ba₆,ur-{d}ba-ba6
4412,P204797,dumu,dumu
4413,P204797,ba-zi,ba-zi
4414,P204797,šu,szu
4415,P204797,ba-ti,ba-ti
4416,P204797,iti,iti
4417,P204797,šu-numun-ta,szu-numun-ta
4418,P204797,iti,iti
4419,P204797,ezem-{d}ba-ba₆-še₃,ezem-{d}ba-ba6-sze3
4420,P204797,iti,iti
4421,P204797,5(diš)-kam,5(disz)-kam
4422,P204797,mu,mu
4423,P204797,en-unu₆-gal,en-unu6-gal
4424,P204797,{d}inanna,{d}inanna
4425,P204797,ba-hun,ba-hun
4426,P203236,5(u),5(u)
4427,P203236,la₂,la2
4428,P203236,1(diš),1(disz)
4429,P203236,guruš,gurusz
4430,P203236,1(barig),1(barig)
4431,P203236,še-ta,sze-ta
4432,P203236,2(u),2(u)
4433,P203236,4(diš),4(disz)
4434,P203236,guruš,gurusz
4435,P203236,4(ban₂),4(ban2)
4436,P203236,še-ta,sze-ta
4437,P203236,še-bi,sze-bi
4438,P203236,1(u),1(u)
4439,P203236,3(aš),3(asz)
4440,P203236,gur,gur
4441,P203236,ša₃-gal,sza3-gal
4442,P203236,erin₂,erin2
4443,P203236,bala,bala
4444,P203236,tuš-a,tusz-a
4445,P203236,i₃-dub,i3-dub
4446,P203236,du₆-x,du6?-[...]
4447,P203236,nu-banda₃,nu-banda3
4448,P203236,ur-mes,ur-mes
4449,P203236,mu,mu
4450,P203236,ur-mes,ur-mes
4451,P203236,nu-banda₃,nu-banda3
4452,P203236,kišib₃,kiszib3
4453,P203236,ab-ba-mu,ab-ba-mu
4454,P203236,iti,iti
4455,P203236,mu-šu-du₇,mu-szu-du7
4456,P203236,mu,mu
4457,P203236,ur-bi₂-lum{ki},ur-bi2-lum{ki}
4458,P203236,ba-hul,ba-hul
4459,P208516,1(ban₂),1(ban2)
4460,P208516,imgaga₃,imgaga3
4461,P208516,1(ban₂),1(ban2)
4462,P208516,zu₂-lum,zu2-lum
4463,P208516,{d}lamma,{d}lamma
4464,P208516,gu₄-si-sa₂,gu4-si-sa2
4465,P208516,2(ban₂),2(ban2)
4466,P208516,imgaga₃,imgaga3
4467,P208516,2(ban₂),2(ban2)
4468,P208516,zu₂-lum,zu2-lum
4469,P208516,dingir-igi-še₃-du,dingir-igi-sze3-du
4470,P208516,šu,szu
4471,P208516,ba-ti,ba-ti
4472,P203088,5(aš),5(asz)
4473,P203088,2(barig),2(barig)
4474,P203088,2(ban₂),2(ban2)
4475,P203088,še,sze
4476,P203088,gur,gur
4477,P203088,lugal,lugal
4478,P203088,a₂,a2
4479,P203088,lu₂-hun-ga₂,lu2
4480,P203088,a₂,hun-ga2
4481,P203088,ma₂,a2
4482,P203088,hun-ga₂,ma2
4496,P203088,ur-{d}ba-ba₆,ba-hul
4497,P203088,dub-sar,ur-{d}ba-ba6
4498,P203088,dumu,dub-sar
4500,P205330,1(diš),1(disz)
4501,P205330,dur₃,dur3
4502,P205330,ki,ki
4503,P205330,ur-{d}nanše,ur-{d}nansze
4504,P205330,dumu,dumu
4505,P205330,nig₂-gur₁₁-ra-ni-ta,nig2-gur11-ra-ni-ta
4506,P205330,engar,engar
4507,P205330,{d}dumu-zi-še₃,{d}dumu-zi-sze3
4508,P205330,ur-{d}ba-ba₆,ur-{d}ba-ba6
4509,P205330,dumu,dumu
4510,P205330,lu₂-{d}dumu-zi,lu2-{d}dumu-zi
4511,P205330,i₃-dab₅,i3-dab5
4512,P205330,iti,iti
4517,P205330,ba-ab-du₈,dara4-abzu
4518,P203467,5(aš),5(asz)
4519,P203467,1(barig),1(barig)
4520,P203467,2(ban₂),2(ban2)
4521,P203467,še,sze
4522,P203467,gur,gur
4523,P203467,lugal,lugal
4524,P203467,še-ba,sze-ba
4525,P203467,aga₃-us₂,aga3-us2
4526,P203467,mar-tu,mar-tu
4527,P203467,nu-banda₃,nu-banda3
4528,P203467,{d}nanna-dalla,{d}nanna-dalla
4529,P203467,giri₃,giri3
4530,P203467,{d}iškur-ba-ni,{d}iszkur-ba-ni
4531,P203467,ki,ki
4532,P203467,lu₂-gi-na-ta,lu2-gi-na-ta
4533,P203467,ša₃,sza3
4534,P203467,uri₅{ki}-ma,uri5{ki}-ma
4535,P203467,iti,iti
4536,P203467,še-il₂-la,sze-il2-la
4537,P203467,mu,mu
4538,P203467,ki-maš{ki},ki-masz{ki}
4539,P203467,ba-hul,ba-hul
4540,P203467,ur-{d}ba-ba₆,ur-{d}ba-ba6
4541,P203467,dub-sar,dub-sar
4542,P203467,dumu,dumu
4543,P203467,na-mu,na-mu
4544,P204919,1(gešʾu),1(gesz'u)
4545,P204919,3(geš₂),3(gesz2)
4546,P204919,5(u),5(u)
4547,P204919,sa,sa
4548,P204919,gi-šid,gi
4554,P204919,2(u),5(gesz2)
4568,P209343,1(diš),1(disz)
4569,P209343,gin₂,gin2
4570,P209343,ku₃-babbar,ku3-babbar
4571,P209343,ki,ki
4572,P209343,lu₂-kal-la-ta,lu2-kal-la-ta
4573,P209343,lu₂-uš-ki-na,lu2-us2-ki!-na
4574,P209343,šu,szu
4575,P209343,ba-ti,ba-ti
4576,P209343,iti,iti
4577,P209343,ezem-{d}šu-{d}suen,ezem-{d}szu-{d}suen
4578,P209343,mu,mu
4579,P209343,{d}šu-{d}suen,{d}szu-{d}suen
4580,P209343,lugal,lugal
4581,P209343,uri₅{ki}-ma-ke₄,uri5{ki}-ma-ke4
4582,P209343,e₂,e2
4583,P209343,{d}šara₂,<{d}>szara2
4584,P209343,umma{ki}-ka,umma{ki}-ka
4585,P209343,mu-du₃,mu-du3
4586,P209343,lu₂-gi-na,lu2-gi-na
4587,P209343,nar,nar
4588,P209343,nam-dumu,nam-dumu
4589,P209343,{d}x,{d}[...]
4590,P209343,lu₂-uš-gi-na,lu2-us2-gi-na
4591,P209343,dumu-ni,dumu-ni
4592,P203619,4(u),4(u)
4593,P203619,1(aš),1(asz)
4594,P203619,2(barig),2(barig)
4595,P203619,še,sze
4596,P203619,gur,gur
4597,P203619,lugal,lugal
4598,P203619,ša₃-gal,sza3-gal
4599,P203619,gu₄,gu4
4600,P203619,udu-še₃,udu-sze3
4601,P203619,la₂-ia₃,la2-ia3
4602,P203619,su-ga,su-ga
4603,P203619,ki,ki
4604,P203619,ur-{d}ba-ba₆,ur-{d}ba-ba6
4605,P203619,dumu,dumu
4606,P203619,ba-zi-ta,ba-zi-ta
4607,P203619,kišib₃,kiszib3
4608,P203619,lugal-gu₂-gal,lugal-gu2-gal
4609,P203619,mu,mu
4610,P203619,us₂-sa,us2-sa
4611,P203619,ki-maš{ki},ki-masz{ki}
4612,P203619,ba-hul,ba-hul
4613,P203619,lugal-gu₂-gal,lugal-gu2-gal
4614,P203619,dub-sar,dub-sar
4615,P203619,dumu,dumu
4616,P203619,lu₂-{d}ba-ba₆,lu2-{d}ba-ba6
4617,P205780,1(u),1(u)
4618,P205780,4(aš),4(asz)
4619,P205780,še,sze
4620,P205780,gur,gur
4621,P205780,sa₂-du₁₁,sa2-du11
4622,P205780,še-ba,sze-ba
4623,P205780,ki,ki
4624,P205780,ur-{d}nin-geš-zi-da-ta,ur-{d}nin-gesz-zi-da-ta
4625,P205780,kišib₃,kiszib3
4626,P205780,{d}utu-a,{d}utu-a
4627,P205780,a-ša₃,a-sza3
4628,P205780,GAN₂-zi,GAN2-zi
4629,P205780,iti,iti
4630,P205780,še-il₂-la,sze-il2-la
4631,P205780,mu,mu
4632,P205780,e₂,e2
4633,P205780,{d}šara₂,{d}szara2
4634,P205780,ba-du₃,ba-du3
4635,P205780,{d}utu-a,{d}utu-a
4636,P205780,dub-sar,dub-sar
4637,P205780,dumu,dumu
4638,P205780,ur-{d}nanše,ur-{d}nansze
4639,P203229,4(aš),4(asz)
4640,P203229,1(barig),1(barig)
4641,P203229,še,sze
4642,P203229,gur,gur
4643,P203229,še-ba,sze-ba
4644,P203229,lu₂-hun-ga₂,lu2
4651,P203229,iti,ba-ti
4657,P203725,5(diš),5(disz)
4658,P203725,u₈,u8
4659,P203725,2(diš),2(disz)
4660,P203725,sila₄,sila4
4661,P203725,šu-gid₂,szu-gid2
4662,P203725,a-ru-a,a-ru-a
4663,P203725,ki,ki
4664,P203725,lu₂-bala-sa₆-ga-ta,lu2-bala-sa6-ga-ta
4665,P203725,kišib₃,kiszib3
4666,P203725,lu₂-lagaš{ki},lu2-lagasz{ki}
4667,P203725,iti,iti
4668,P203725,mu-šu-du₇,mu-szu-du7
4669,P203725,mu,mu
4670,P203725,us₂-sa,us2-sa
4671,P203725,ki-maš{ki},ki-masz{ki}
4672,P203725,ba-hul,ba-hul
4673,P203725,lu₂-lagaš{ki},lu2-lagasz{ki}
4674,P203725,dub-sar,dub-sar
4675,P203725,dumu,dumu
4676,P203725,ur-{d}nanše,ur-{d}nansze
4677,P203725,nu-banda₃,nu-banda3
4678,P203725,gu₄,gu4
4679,P204794,1(diš),1(disz)
4680,P204794,{kuš}e-sir₂,{kusz}e-sir2
4681,P204794,sumun,sumun
4682,P204794,ki,ki
4683,P204794,lu₂-sa₆-ga-ta,lu2-sa6-ga-ta
4684,P204794,kišib₃,kiszib3
4685,P204794,šeš-kal-la,szesz-kal-la
4686,P204794,EN-um-i₃-li₂,EN-um-i3-li2
4687,P204794,sukkal,sukkal
4688,P204794,ensi₂-ga,ensi2-ga
4689,P204794,šu,szu
4690,P204794,ba-ti,ba-ti
4691,P204794,iti,iti
4692,P204794,munu₄-gu₇,munu4-gu7
4693,P204794,mu,mu
4694,P204794,en-unu₆-gal,en-unu6-gal
4695,P204794,{d}inanna,{d}inanna
4696,P204794,ba-hun,ba-hun
4697,P204794,šeš-kal-la,szesz-kal-la
